ut,ctname,popestimate2019,Latitude,density,pergdp,state,county,confirmed,death,fulldate,name,newcase,per.confirm,X,ctname,prop.female
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,399,7,03/26/2020,3月26日,144,0.000795096,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,484,7,03/27/2020,3月27日,85,0.000964478,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,608,7,03/28/2020,3月28日,124,0.001211575,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,831,10,03/29/2020,3月29日,223,0.001655952,1788,New Jersey-Passaic,0.512145596
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/01/2020,3月1日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/02/2020,3月2日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/03/2020,3月3日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/04/2020,3月4日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/05/2020,3月5日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/06/2020,3月6日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/07/2020,3月7日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,0,0,03/08/2020,3月8日,0,0,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,1,0,03/09/2020,3月9日,1,1.80E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,1,0,03/10/2020,3月10日,0,1.80E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,1,0,03/11/2020,3月11日,0,1.80E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,1,0,03/12/2020,3月12日,0,1.80E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,1,0,03/13/2020,3月13日,0,1.80E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,1,0,03/14/2020,3月14日,0,1.80E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,4,0,03/15/2020,3月15日,3,7.19E-06,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,8,0,03/16/2020,3月16日,4,1.44E-05,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,15,0,03/17/2020,3月17日,7,2.70E-05,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,26,0,03/18/2020,3月18日,11,4.67E-05,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,29,0,03/19/2020,3月19日,3,5.21E-05,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,43,0,03/20/2020,3月20日,14,7.73E-05,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,81,0,03/21/2020,3月21日,38,0.000145594,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,124,0,03/22/2020,3月22日,43,0.000222885,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,189,0,03/23/2020,3月23日,65,0.00033972,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,246,1,03/24/2020,3月24日,57,0.000442175,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,262,0,03/25/2020,3月25日,16,0.000470934,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,432,0,03/26/2020,3月26日,170,0.000776502,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,519,0,03/27/2020,3月27日,87,0.000932881,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,742,0,03/28/2020,3月28日,223,0.001333714,1792,New Jersey-Union,0.512119513
41,New Jersey-Union,556341,40.659871,2037.968702,458.331757,New Jersey,Union,896,7,03/29/2020,3月29日,154,0.001610523,1792,New Jersey-Union,0.512119513
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,0,0,03/01/2020,3月1日,0,0,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,0,0,03/02/2020,3月2日,0,0,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,0,0,03/03/2020,3月3日,0,0,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,0,0,03/04/2020,3月4日,0,0,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,1,0,03/05/2020,3月5日,1,7.37E-07,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,1,0,03/06/2020,3月6日,0,7.37E-07,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,4,0,03/07/2020,3月7日,3,2.95E-06,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,5,0,03/08/2020,3月8日,1,3.68E-06,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,19,0,03/09/2020,3月9日,14,1.40E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,19,0,03/10/2020,3月10日,0,1.40E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,28,0,03/11/2020,3月11日,9,2.06E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,41,0,03/12/2020,3月12日,13,3.02E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,51,0,03/13/2020,3月13日,10,3.76E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,79,0,03/14/2020,3月14日,28,5.82E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,98,0,03/15/2020,3月15日,19,7.22E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,109,1,03/16/2020,3月16日,11,8.03E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,131,1,03/17/2020,3月17日,22,9.65E-05,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,183,1,03/18/2020,3月18日,52,0.000134864,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,372,1,03/19/2020,3月19日,189,0.000274149,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,754,1,03/20/2020,3月20日,382,0.000555669,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,1234,4,03/21/2020,3月21日,480,0.00090941,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,1900,7,03/22/2020,3月22日,666,0.001400226,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,2442,7,03/23/2020,3月23日,542,0.001799659,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,2869,7,03/24/2020,3月24日,427,0.002114341,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,3285,17,03/25/2020,3月25日,416,0.002420917,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,3914,17,03/26/2020,3月26日,629,0.002884465,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,4657,27,03/27/2020,3月27日,743,0.003432027,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,5537,34,03/28/2020,3月28日,880,0.004080553,1856,New York-Nassau,0.513063343
42,New York-Nassau,1356924,40.729687,1155.940607,418.8679845,New York,Nassau,6445,39,03/29/2020,3月29日,908,0.004749713,1856,New York-Nassau,0.513063343
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,0,0,03/01/2020,3月1日,0,0,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,1,0,03/02/2020,3月2日,1,6.14E-07,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,1,0,03/03/2020,3月3日,0,6.14E-07,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,1,0,03/04/2020,3月4日,0,6.14E-07,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,4,0,03/05/2020,3月5日,3,2.46E-06,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,5,0,03/06/2020,3月6日,1,3.07E-06,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,12,0,03/07/2020,3月7日,7,7.37E-06,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,13,0,03/08/2020,3月8日,1,7.98E-06,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,20,0,03/09/2020,3月9日,7,1.23E-05,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,36,0,03/10/2020,3月10日,16,2.21E-05,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,43,0,03/11/2020,3月11日,7,2.64E-05,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,95,0,03/12/2020,3月12日,52,5.83E-05,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,154,0,03/13/2020,3月13日,59,9.46E-05,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,183,1,03/14/2020,3月14日,29,0.000112359,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,329,5,03/15/2020,3月15日,146,0.000202001,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,463,7,03/16/2020,3月16日,134,0.000284275,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,814,10,03/17/2020,3月17日,351,0.000499783,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,2009,19,03/18/2020,3月18日,1195,0.001233495,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,3954,26,03/19/2020,3月19日,1945,0.002427694,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,5151,26,03/20/2020,3月20日,1197,0.003162633,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,8115,45,03/21/2020,3月21日,2964,0.004982483,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,9654,63,03/22/2020,3月22日,1539,0.005927405,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,12339,125,03/23/2020,3月23日,2685,0.007575953,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,14776,199,03/24/2020,3月24日,2437,0.009072233,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,20011,280,03/25/2020,3月25日,5235,0.012286441,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,23112,365,03/26/2020,3月26日,3101,0.014190406,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,26697,450,03/27/2020,3月27日,3585,0.01639154,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,30765,672,03/28/2020,3月28日,4068,0.018889229,1857,New York-New York,0.526523899
43,New York-New York,1628706,40.776557,18720.9738,2579.784202,New York,New York,33768,776,03/29/2020,3月29日,3003,0.020733024,1857,New York-New York,0.526523899
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,0,0,03/01/2020,3月1日,0,0,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,0,0,03/02/2020,3月2日,0,0,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,0,0,03/03/2020,3月3日,0,0,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,0,0,03/04/2020,3月4日,0,0,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,0,0,03/05/2020,3月5日,0,0,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,0,0,03/06/2020,3月6日,0,0,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,2,0,03/07/2020,3月7日,2,6.14E-06,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,2,0,03/08/2020,3月8日,0,6.14E-06,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,4,0,03/09/2020,3月9日,2,1.23E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,6,0,03/10/2020,3月10日,2,1.84E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,6,0,03/11/2020,3月11日,0,1.84E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,7,0,03/12/2020,3月12日,1,2.15E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,9,0,03/13/2020,3月13日,2,2.76E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,12,1,03/14/2020,3月14日,3,3.68E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,13,1,03/15/2020,3月15日,1,3.99E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,16,1,03/16/2020,3月16日,3,4.91E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,22,2,03/17/2020,3月17日,6,6.75E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,30,2,03/18/2020,3月18日,8,9.21E-05,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,53,2,03/19/2020,3月19日,23,0.000162682,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,101,2,03/20/2020,3月20日,48,0.000310017,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,262,2,03/21/2020,3月21日,161,0.000804201,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,455,3,03/22/2020,3月22日,193,0.001396609,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,592,3,03/23/2020,3月23日,137,0.001817127,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,671,5,03/24/2020,3月24日,79,0.002059615,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,968,5,03/25/2020,3月25日,297,0.002971248,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,1197,5,03/26/2020,3月26日,229,0.003674157,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,1457,8,03/27/2020,3月27日,260,0.00447222,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,1896,8,03/28/2020,3月28日,439,0.005819718,1870,New York-Rockland,0.509427532
44,New York-Rockland,325789,41.154785,631.0157217,397.3119504,New York,Rockland,2209,8,03/29/2020,3月29日,313,0.006780462,1870,New York-Rockland,0.509427532
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,0,0,03/01/2020,3月1日,0,0,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,0,0,03/02/2020,3月2日,0,0,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,1,0,03/03/2020,3月3日,1,1.03E-06,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,10,0,03/04/2020,3月4日,9,1.03E-05,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,18,0,03/05/2020,3月5日,8,1.86E-05,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,19,0,03/06/2020,3月6日,1,1.96E-05,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,57,0,03/07/2020,3月7日,38,5.89E-05,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,83,0,03/08/2020,3月8日,26,8.58E-05,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,98,0,03/09/2020,3月9日,15,0.000101291,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,108,0,03/10/2020,3月10日,10,0.000111627,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,121,0,03/11/2020,3月11日,13,0.000125064,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,148,0,03/12/2020,3月12日,27,0.000152971,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,158,0,03/13/2020,3月13日,10,0.000163306,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,178,0,03/14/2020,3月14日,20,0.000183978,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,196,0,03/15/2020,3月15日,18,0.000202583,1886,New York-Westchester,0.51559096
45,New York-Westchester,967506,41.15277,747.1204188,531.0897379,New York,Westchester,220,0,03/16/2020,3月16日,24,0.000227389,1886,New York-Westchester,0.51559096
